age;workclass;education;education-num;marital-status;occupation;relationship;race;sex;hours-per-week;native-country;capital_gain_bin;capital_loss_bin;income
54;1;9;13;4;9;1;4;1;50;38;0;0;0
39;3;9;13;2;9;5;4;0;40;38;0;0;0
37;2;11;9;0;6;1;4;1;40;38;0;0;0
59;2;10;16;2;11;0;4;1;40;38;0;0;0
69;2;4;3;2;0;0;4;1;40;38;1;0;0
24;2;9;13;4;9;3;2;0;35;38;0;0;0
36;2;8;11;2;6;0;4;1;40;38;1;0;1
20;2;15;10;5;2;1;4;1;40;38;0;0;0
26;4;8;11;4;7;1;4;0;35;38;0;0;0
48;2;2;8;6;5;4;4;0;50;38;0;0;0
39;3;14;15;2;9;0;4;1;50;38;0;1;1
21;2;7;12;4;7;3;4;0;18;38;0;0;0
22;2;11;9;4;3;2;4;0;42;10;0;0;0
34;2;8;11;0;9;4;4;0;40;38;0;0;0
33;2;15;10;2;3;0;4;1;45;38;0;0;1
46;2;6;5;2;6;0;4;1;40;12;0;0;0
47;2;1;7;2;2;0;4;1;40;38;1;0;1
65;2;9;13;2;3;0;4;1;40;38;0;0;1
23;2;11;9;2;5;0;4;1;40;38;0;0;0
28;2;15;10;4;7;1;4;0;30;38;0;0;0
34;4;11;9;0;3;1;4;1;60;38;0;0;1
20;2;15;10;4;7;1;4;1;40;38;0;0;0
28;2;1;7;4;0;1;4;1;40;38;0;0;0
52;3;9;13;2;3;0;4;1;60;38;0;0;0
40;5;12;14;2;9;5;1;0;38;2;0;0;1
22;2;9;13;4;3;3;4;0;7;38;0;0;0
29;3;11;9;2;3;0;4;1;45;38;0;0;0
31;4;5;4;2;9;0;4;1;60;38;0;0;0
42;0;12;14;2;9;0;4;1;40;38;0;1;1
38;2;11;9;4;2;4;2;0;40;38;0;0;0
22;2;1;7;2;6;0;4;1;70;38;0;0;1
43;2;6;5;2;3;0;4;1;40;25;0;0;0
43;3;9;13;2;3;0;4;1;50;38;0;0;1
33;2;15;10;2;3;0;4;1;50;38;0;0;0
17;3;0;6;4;7;3;2;1;35;38;0;0;0
54;4;14;15;2;9;0;4;1;50;38;1;0;1
45;2;11;9;0;0;4;4;0;40;38;0;0;0
55;1;0;6;2;2;0;4;1;45;38;0;0;0
51;4;11;9;2;13;0;4;1;35;38;0;0;1
65;0;0;6;0;2;4;4;1;40;38;0;0;0
21;2;9;13;4;9;3;1;0;45;38;0;0;0
40;2;11;9;6;7;4;2;0;40;38;0;0;0
58;2;15;10;4;0;1;2;0;37;38;0;0;0
53;0;11;9;6;3;1;4;0;58;38;0;0;0
39;2;12;14;2;9;0;4;1;50;38;0;1;1
56;1;11;9;2;7;0;4;1;40;38;0;0;0
37;2;15;10;2;0;0;4;1;50;38;0;0;0
44;2;9;13;2;2;0;4;1;40;38;0;0;0
49;2;6;5;5;5;3;4;1;38;38;0;0;0
36;2;15;10;2;6;0;1;1;50;38;0;0;1
59;3;9;13;2;2;0;4;1;60;38;0;0;0
33;2;11;9;0;0;3;4;0;40;38;0;0;0
36;2;14;15;4;3;1;4;1;50;38;1;0;1
26;2;15;10;2;3;5;4;0;25;38;0;0;0
22;2;0;6;4;11;1;4;0;25;38;0;1;0
25;2;12;14;4;0;3;4;1;40;38;0;0;0
28;2;15;10;2;0;5;4;0;15;38;0;0;0
41;2;7;12;0;0;4;4;0;38;38;0;0;0
45;2;8;11;2;4;0;4;1;70;38;0;0;0
43;2;11;9;2;5;0;4;1;40;38;0;0;0
30;2;6;5;4;5;4;2;1;40;38;0;0;0
33;2;11;9;3;2;4;4;1;50;38;0;0;0
34;2;15;10;2;0;0;4;1;40;38;0;0;0
21;2;8;11;4;7;1;4;1;30;38;0;0;0
31;2;9;13;2;11;0;4;1;45;38;0;1;1
48;2;4;3;2;13;0;4;1;40;38;0;0;0
22;2;15;10;4;0;3;4;0;20;38;0;0;0
47;2;15;10;0;11;4;4;0;60;38;0;0;0
27;2;9;13;4;12;1;1;0;40;29;0;0;0
18;2;1;7;4;5;1;4;1;25;38;0;0;0
43;2;12;14;2;9;0;4;1;40;38;0;0;1
36;2;15;10;6;11;1;4;0;20;38;0;0;0
37;0;11;9;0;2;1;4;1;40;38;0;0;0
24;2;8;11;4;2;3;4;1;20;38;0;0;0
24;2;11;9;4;13;1;4;1;40;38;0;0;0
38;2;9;13;2;7;0;4;1;70;38;1;0;0
48;2;9;13;2;3;0;2;1;40;38;0;0;1
75;2;3;2;2;7;2;2;0;16;38;0;0;0
43;4;9;13;0;9;1;4;1;70;38;0;0;1
64;2;9;13;0;3;1;4;0;50;38;0;0;0
36;2;11;9;0;11;1;4;0;40;38;0;0;0
53;2;15;10;2;12;0;4;1;40;38;0;0;0
22;2;15;10;4;9;1;2;1;20;38;0;0;0
73;4;11;9;4;7;1;4;0;36;38;0;0;0
46;2;11;9;0;0;1;4;0;40;38;0;0;0
45;2;11;9;2;2;0;4;1;40;38;1;0;0
43;2;11;9;2;2;0;4;1;40;38;0;0;1
20;2;11;9;4;0;3;2;1;20;38;0;0;0
43;0;15;10;0;5;1;1;1;40;38;0;0;0
40;2;11;9;5;11;4;2;0;25;38;0;0;0
36;2;9;13;2;9;0;4;1;40;38;0;0;1
64;3;9;13;0;11;1;4;1;45;38;0;0;0
46;2;15;10;2;9;0;4;1;38;38;1;0;1
46;1;12;14;0;3;4;4;0;65;38;0;0;1
41;1;9;13;4;9;1;4;0;70;38;0;0;0
28;2;15;10;4;0;2;4;0;40;38;0;0;0
23;2;15;10;2;11;0;4;1;45;38;0;0;0
30;0;9;13;4;10;1;4;0;60;38;0;0;1
44;2;9;13;3;0;1;4;0;40;4;0;0;0
27;2;11;9;2;13;0;4;1;45;38;0;0;1
25;2;11;9;4;7;4;4;0;34;38;0;0;0
29;2;0;6;2;2;0;4;1;40;38;0;0;0
54;2;11;9;2;6;0;4;1;40;30;0;0;1
27;2;9;13;4;4;1;4;1;65;38;0;0;0
34;2;11;9;2;2;0;4;1;35;38;0;0;0
38;2;15;10;2;11;0;4;1;50;38;0;0;0
56;2;12;14;2;9;5;4;0;40;38;0;0;1
35;3;11;9;2;11;0;4;1;62;38;0;0;0
23;2;15;10;4;2;1;4;1;40;38;0;0;0
19;2;15;10;4;11;3;2;0;20;38;0;0;0
42;2;14;15;2;9;0;4;1;35;38;1;0;1
46;2;9;13;2;3;0;4;1;45;38;1;0;1
27;2;11;9;4;11;1;4;1;40;32;0;0;0
49;3;15;10;2;11;0;4;1;70;38;0;0;1
23;2;15;10;4;7;3;4;1;20;38;0;0;0
24;2;11;9;4;7;3;4;1;40;38;0;0;0
34;2;11;9;4;6;3;1;1;40;2;0;0;0
25;0;11;9;4;13;3;4;1;40;38;0;0;0
33;4;15;10;2;2;0;4;1;50;38;0;0;0
22;2;7;12;4;0;3;4;0;27;38;0;0;0
54;1;11;9;4;0;1;4;0;30;38;0;0;0
39;3;12;14;4;9;1;4;0;40;38;0;0;0
25;2;9;13;4;9;1;4;0;40;38;0;0;0
75;3;11;9;2;0;0;4;1;26;38;0;0;0
28;4;11;9;4;6;2;2;1;30;38;0;0;0
50;2;9;13;0;11;1;4;0;50;38;0;0;0
62;4;9;13;2;2;0;4;1;55;38;0;0;1
40;2;11;9;2;6;0;4;1;40;38;0;0;0
58;1;9;13;4;9;1;4;0;37;38;0;0;0
24;0;7;12;2;3;5;4;0;40;38;0;0;0
21;2;11;9;4;7;2;4;0;30;38;0;0;0
40;2;9;13;2;3;0;4;1;50;38;1;0;1
45;2;8;11;2;9;0;4;1;42;38;0;1;1
48;2;11;9;2;3;0;4;1;60;38;0;0;0
34;2;11;9;4;13;1;4;1;70;38;0;0;0
23;2;11;9;4;8;4;3;0;40;12;0;0;0
43;1;12;14;4;3;1;4;0;50;38;1;0;1
42;1;15;10;4;2;1;4;1;40;38;0;0;0
39;4;9;13;2;9;0;4;1;50;23;1;0;1
52;3;11;9;2;4;0;4;1;60;38;0;0;0
56;4;9;13;4;3;1;4;0;60;38;0;0;0
48;0;11;9;2;0;5;4;0;40;38;0;0;1
37;4;11;9;0;3;1;1;0;70;34;0;0;1
25;2;11;9;2;2;0;4;1;35;38;0;0;0
40;2;9;13;2;5;3;4;1;40;38;0;0;1
34;2;1;7;4;6;3;2;1;45;38;0;0;0
52;2;11;9;0;7;1;4;1;40;38;0;0;0
41;2;9;13;2;12;0;4;1;42;38;0;1;1
36;1;11;9;4;7;1;4;1;40;38;0;0;0
21;2;8;11;4;2;3;4;1;40;38;0;1;0
28;2;9;13;4;9;1;4;0;40;38;0;0;0
20;2;15;10;4;0;3;4;1;9;8;0;0;0
68;2;11;9;2;9;0;4;1;40;21;0;0;1
35;2;11;9;2;13;0;4;1;40;38;0;0;0
32;2;11;9;4;6;3;2;1;40;38;0;0;0
64;2;12;14;2;3;0;4;1;50;38;0;0;1
17;2;0;6;4;5;3;4;0;23;38;0;0;0
25;2;9;13;4;9;1;4;1;20;38;0;0;0
31;2;8;11;2;6;0;4;1;40;3;0;0;0
51;5;10;16;2;3;0;4;1;40;38;1;0;1
67;2;11;9;2;11;0;4;1;10;38;0;0;0
42;2;11;9;4;2;1;4;1;40;38;1;0;0
29;2;11;9;4;7;1;4;1;40;38;0;0;0
31;2;11;9;2;6;0;2;1;40;38;0;0;0
21;2;11;9;2;2;0;4;1;37;38;0;0;0
67;2;0;6;2;13;0;4;1;16;38;0;0;0
41;5;11;9;0;10;1;4;1;40;38;0;0;1
27;2;9;13;4;12;1;4;0;36;38;0;0;0
51;2;2;8;0;13;4;4;1;50;38;0;0;0
28;2;11;9;2;2;0;4;1;46;38;0;0;0
21;2;15;10;4;2;3;4;1;40;38;0;0;0
28;2;8;11;2;6;0;4;1;40;38;0;0;1
29;2;11;9;2;7;0;4;1;35;38;0;0;0
39;3;11;9;2;3;0;4;1;70;38;0;0;0
21;2;9;13;4;0;1;4;1;40;3;0;0;0
43;2;8;11;2;2;0;4;1;40;38;0;0;0
44;4;11;9;4;2;1;4;1;40;38;1;0;1
28;2;1;7;2;13;0;4;1;50;38;0;0;0
31;2;6;5;4;11;1;4;1;43;38;0;0;1
27;2;15;10;2;0;5;0;0;45;38;0;0;0
34;5;15;10;2;10;0;4;1;40;38;0;0;0
25;2;11;9;4;12;1;4;1;40;38;0;0;0
34;2;9;13;2;12;0;4;1;40;8;0;0;0
43;1;11;9;2;2;0;4;1;40;38;1;0;1
40;3;12;14;2;2;0;4;1;50;38;0;0;0
21;2;11;9;4;7;4;2;0;35;38;0;0;0
25;2;15;10;0;3;4;4;0;25;38;0;0;0
21;2;11;9;4;0;1;4;0;40;38;0;0;0
19;4;15;10;4;13;3;4;1;30;38;0;0;0
49;3;7;12;2;2;0;4;1;40;38;0;0;1
20;2;15;10;4;7;3;4;1;20;38;0;0;0
36;2;1;7;2;13;0;4;1;47;38;0;0;0
32;2;15;10;5;3;4;2;0;40;38;0;0;0
23;2;15;10;4;0;3;4;1;32;38;0;0;0
21;2;15;10;4;11;3;4;1;10;38;0;0;0
25;2;9;13;4;3;3;4;1;40;38;0;0;0
24;2;9;13;4;11;3;4;0;40;38;0;0;0
22;2;15;10;4;9;4;4;0;20;38;0;0;0
26;2;11;9;2;7;5;4;0;40;25;0;0;0
22;2;6;5;4;6;4;4;1;40;12;0;0;0
41;1;9;13;2;10;0;4;1;40;38;0;0;1
18;2;11;9;2;0;5;4;0;40;38;0;0;0
24;2;9;13;4;11;3;4;1;40;38;0;0;0
38;2;11;9;2;2;0;4;1;48;38;0;1;0
36;2;9;13;4;0;1;4;0;17;38;0;0;0
45;1;12;14;0;9;3;4;0;55;38;0;0;0
38;1;15;10;2;12;0;4;1;40;38;0;0;1
38;2;11;9;2;2;0;4;1;50;38;0;0;1
34;4;11;9;4;4;1;4;1;40;38;0;0;0
53;1;7;12;4;0;1;2;1;40;38;0;0;0
32;2;8;11;2;9;5;4;0;40;38;0;0;1
17;2;1;7;4;11;3;2;0;30;38;0;0;0
45;5;9;13;2;3;0;4;1;40;38;1;0;1
31;1;11;9;2;10;0;4;1;48;38;0;0;0
47;5;10;16;2;9;0;4;1;45;38;0;0;0
27;2;11;9;4;11;1;4;1;50;38;0;0;0
61;0;15;10;2;0;5;4;0;30;38;0;0;0
33;2;11;9;2;13;0;4;1;40;38;0;0;0
67;2;11;9;5;6;2;4;0;40;38;0;0;0
38;2;9;13;5;2;1;4;1;40;38;0;0;0
25;2;11;9;0;11;4;4;0;40;38;0;0;0
33;1;4;3;4;7;4;3;0;40;7;0;0;0
27;2;11;9;2;0;5;4;0;40;38;0;0;0
45;2;11;9;2;2;0;4;1;60;38;0;0;1
24;2;9;13;4;0;2;1;0;40;35;0;0;0
23;2;8;11;4;12;1;4;1;40;38;0;0;0
48;2;15;10;0;0;4;4;0;40;38;0;0;0
61;0;15;10;2;0;0;4;1;40;38;0;0;1
22;2;11;9;4;9;3;4;0;20;38;0;0;0
34;2;8;11;0;12;4;4;0;40;38;0;0;0
32;2;11;9;2;6;0;4;1;40;38;1;0;1
35;0;15;10;0;0;1;4;0;50;38;0;0;0
36;2;0;6;4;2;1;4;1;40;38;0;0;0
24;2;11;9;4;3;4;4;1;40;38;0;0;0
60;2;6;5;2;2;0;4;1;40;38;0;0;0
64;2;11;9;0;2;4;4;1;20;38;0;0;0
22;2;11;9;4;11;4;4;0;35;38;0;0;0
27;2;4;3;4;8;1;4;0;65;8;0;0;0
36;5;15;10;0;13;1;4;1;60;38;0;0;0
27;2;11;9;4;11;4;2;0;30;38;0;0;0
52;2;15;10;6;11;1;4;0;40;38;0;0;0
57;4;11;9;2;4;0;4;1;45;38;0;0;0
23;2;15;10;4;0;1;1;1;24;39;0;0;0
29;4;11;9;2;6;0;4;1;40;38;0;0;0
34;2;11;9;4;13;1;2;1;80;38;0;0;0
38;2;11;9;4;7;4;2;0;30;38;0;0;0
50;4;11;9;2;4;0;4;1;84;38;0;0;1
50;2;1;7;2;13;0;4;1;40;38;0;0;0
51;4;9;13;2;3;5;4;0;40;38;0;0;1
17;3;0;6;4;2;3;4;1;40;38;0;0;0
25;2;1;7;3;5;1;4;0;40;25;0;0;0
19;2;11;9;2;2;0;4;1;40;38;0;0;0
43;4;11;9;2;2;0;4;1;40;38;0;0;0
59;2;15;10;5;11;1;4;1;60;38;1;0;1
39;2;12;14;4;9;1;4;1;40;38;1;0;0
18;2;6;5;4;6;3;4;1;40;25;0;0;0
27;2;12;14;4;3;3;4;0;40;38;0;0;0
39;2;8;11;4;4;1;4;1;60;38;0;0;0
44;2;9;13;2;11;0;4;1;40;38;0;0;1
19;2;11;9;4;0;2;4;0;35;38;0;0;0
32;1;11;9;4;7;3;4;1;40;38;0;0;0
48;2;11;9;2;2;0;4;1;40;38;0;0;1
46;2;7;12;2;11;0;4;1;50;38;0;0;0
65;2;1;7;6;11;2;4;0;20;38;0;0;0
57;3;9;13;2;9;0;4;1;45;38;0;0;1
48;2;11;9;4;7;4;2;0;32;13;0;0;0
46;2;5;4;2;7;0;1;1;40;2;0;1;0
27;2;0;6;2;5;0;4;1;40;38;0;0;0
29;1;15;10;2;10;0;4;1;40;38;0;1;1
35;3;15;10;2;11;0;4;1;40;38;0;1;0
29;4;11;9;2;4;0;4;1;70;38;0;0;0
30;1;15;10;2;10;0;4;1;40;38;1;0;1
65;2;11;9;6;7;1;4;0;15;38;0;0;0
47;0;15;10;2;0;0;4;1;40;38;0;0;0
41;2;11;9;0;2;4;4;1;40;23;1;0;0
17;2;6;5;4;2;3;4;0;16;38;0;0;0
38;1;4;3;2;5;2;4;1;40;25;0;0;0
38;1;12;14;2;9;0;4;1;40;38;0;0;1
39;4;11;9;4;11;2;4;0;4;38;0;0;0
52;2;0;6;2;6;0;4;1;41;38;0;0;0
46;4;15;10;2;3;0;4;1;58;38;0;0;1
22;2;9;13;4;3;1;4;0;30;38;0;0;0
56;2;12;14;4;11;1;4;1;50;38;0;0;0
37;4;1;7;0;9;4;2;0;30;38;0;0;0
59;2;9;13;0;11;1;4;1;55;38;0;0;1
19;4;1;7;2;2;3;4;1;55;38;0;1;0
31;2;6;5;4;2;1;3;1;45;38;0;0;0
22;2;15;10;4;11;1;1;1;20;29;0;0;0
48;4;10;16;4;9;4;4;0;60;38;0;0;1
63;3;9;13;2;3;0;4;1;60;38;0;0;0
33;2;11;9;2;3;0;4;1;45;38;1;0;1
53;2;11;9;4;4;1;4;1;10;38;0;0;0
39;2;7;12;2;11;0;4;1;24;38;0;0;0
59;2;14;15;3;9;4;4;1;50;38;0;0;0
45;2;11;9;2;6;0;4;1;40;38;0;0;0
39;2;15;10;0;0;1;4;0;45;38;0;0;0
60;5;11;9;6;0;1;4;0;35;38;0;0;0
38;2;9;13;0;9;4;4;0;56;38;0;0;0
31;2;11;9;0;0;1;4;1;40;38;0;0;0
61;4;9;13;2;9;0;4;1;50;38;0;0;1
26;2;9;13;4;11;1;1;1;20;34;0;0;0
60;3;14;15;2;9;0;4;1;80;38;0;1;1
32;2;15;10;0;3;2;4;1;60;38;0;0;0
25;1;9;13;4;3;1;4;0;20;38;0;0;0
55;2;12;14;2;3;0;4;1;55;38;1;0;1
66;2;0;6;6;13;1;4;0;11;38;0;0;0
31;2;11;9;2;2;0;4;1;40;38;0;0;0
58;3;14;15;4;9;1;4;1;40;38;1;0;1
22;2;15;10;4;7;3;4;1;16;38;0;0;0
46;1;9;13;2;3;0;2;1;40;38;0;0;1
33;2;15;10;2;7;5;4;0;35;38;0;0;0
26;5;12;14;2;9;0;4;1;30;38;0;0;0
42;4;9;13;2;4;0;4;1;50;38;0;0;0
45;2;11;9;4;7;3;4;0;40;38;0;0;0
43;2;15;10;2;9;5;3;0;6;32;0;0;0
27;2;9;13;4;3;3;4;0;99;38;0;0;0
51;2;11;9;2;11;0;4;1;40;38;1;0;1
42;2;11;9;4;13;3;4;1;40;38;0;0;0
43;4;15;10;2;11;0;4;1;50;25;1;0;1
38;2;9;13;2;12;0;4;1;45;38;0;0;1
44;2;11;9;0;0;4;4;0;40;38;0;0;0
36;2;11;9;2;2;0;4;1;64;38;0;0;1
37;2;11;9;2;7;5;1;0;60;29;0;0;0
29;2;9;13;4;3;1;4;1;50;38;0;0;1
42;4;9;13;3;3;1;4;1;45;30;0;0;0
80;2;15;10;6;0;1;4;0;20;38;0;0;0
61;2;1;7;2;13;0;4;1;40;38;0;0;0
55;2;15;10;2;2;0;4;1;52;38;1;0;0
20;2;15;10;4;7;3;4;0;25;38;0;0;0
23;2;11;9;4;2;4;4;1;40;38;0;0;0
48;0;15;10;2;2;0;4;1;40;38;0;0;1
24;2;9;13;4;3;3;4;0;50;38;0;0;0
71;5;11;9;2;2;0;2;1;40;38;0;0;0
49;2;1;7;2;7;5;4;0;6;38;0;0;0
39;0;11;9;4;1;1;4;1;50;38;0;0;0
22;2;9;13;4;0;3;4;0;25;38;0;0;0
67;0;9;13;6;0;1;4;0;40;38;0;0;0
18;2;11;9;4;11;3;4;0;25;38;0;0;0
38;2;9;13;2;3;0;4;1;54;38;0;1;1
50;2;11;9;0;0;1;4;0;40;38;0;0;0
56;4;7;12;2;4;5;4;0;40;38;0;0;0
23;2;15;10;4;7;1;4;0;20;38;0;0;0
26;2;15;10;2;13;0;4;1;40;38;0;0;0
32;2;11;9;2;6;0;4;1;40;38;0;0;0
44;2;9;13;4;9;3;4;1;40;38;1;0;1
27;2;11;9;3;4;3;4;0;40;25;0;0;0
40;1;15;10;2;10;0;4;1;40;38;1;0;1
43;2;7;12;2;5;0;4;1;60;38;0;0;0
31;5;15;10;2;2;0;4;1;35;38;0;0;1
57;2;15;10;2;2;0;4;1;40;38;0;0;1
25;2;9;13;4;3;1;4;1;35;38;0;0;0
22;2;8;11;4;7;3;2;0;36;38;0;0;0
20;1;8;11;4;0;3;4;0;35;38;0;0;0
27;2;11;9;2;11;5;4;0;40;38;1;0;0
39;2;15;10;0;3;4;4;0;40;25;0;0;0
27;5;12;14;4;9;1;4;1;40;38;0;0;0
41;1;11;9;5;13;3;4;1;40;38;0;0;0
31;1;9;13;4;9;1;4;1;45;38;0;0;0
41;2;7;12;2;11;0;4;1;20;38;0;0;0
25;2;9;13;4;3;1;4;1;40;38;0;0;0
29;5;7;12;4;9;1;2;1;40;38;0;0;1
22;2;11;9;2;7;3;4;1;50;38;0;0;0
62;2;5;4;2;10;0;4;1;91;38;0;0;0
29;0;11;9;0;3;1;3;0;40;38;0;0;0
44;2;15;10;2;3;5;4;0;70;38;0;0;1
32;2;9;13;2;0;5;4;0;2;38;0;0;0
20;2;8;11;4;6;4;4;0;40;38;0;0;0
65;5;15;10;2;6;0;2;1;40;38;0;0;1
24;2;11;9;4;5;1;4;0;36;38;0;0;0
37;4;12;14;2;3;0;4;1;50;38;0;0;1
43;1;11;9;0;12;1;2;0;40;38;0;0;0
38;4;9;13;2;11;5;4;0;60;38;0;0;1
28;2;7;12;4;11;3;4;0;35;38;0;0;0
33;2;11;9;4;5;3;4;1;40;38;1;0;0
32;2;11;9;2;0;5;4;0;40;38;0;0;1
38;2;12;14;2;3;0;4;1;45;38;0;0;1
33;2;15;10;0;12;1;4;0;40;38;0;0;0
42;4;9;13;2;3;0;4;1;60;38;0;0;1
27;2;11;9;4;2;1;4;1;40;38;0;0;0
41;2;11;9;0;5;4;4;1;40;38;0;0;0
47;1;12;14;2;9;0;4;1;60;38;0;0;1
55;2;1;7;2;3;0;4;1;45;38;0;0;0
30;4;15;10;4;2;3;4;1;8;38;0;0;0
54;2;15;10;6;2;4;4;0;50;38;0;0;0
40;2;9;13;2;0;0;4;1;40;38;0;0;1
21;2;11;9;4;0;1;4;0;40;38;0;0;0
34;2;9;13;0;2;4;4;0;25;38;0;0;0
30;2;9;13;2;9;0;4;1;40;38;0;0;1
31;2;15;10;4;0;1;4;0;45;38;0;0;0
22;2;11;9;4;13;1;4;1;37;38;0;0;0
37;2;11;9;2;7;0;2;1;40;38;0;0;1
52;1;12;14;4;9;3;4;0;40;38;0;0;0
57;3;15;10;2;9;0;4;1;40;38;0;0;0
48;2;15;10;0;0;1;4;0;48;38;0;0;0
58;2;11;9;2;3;0;4;1;40;38;0;0;1
35;4;6;5;2;2;0;4;1;50;38;0;0;0
40;2;11;9;4;3;1;4;0;45;38;0;0;0
30;2;11;9;0;11;1;4;0;25;38;0;0;0
26;4;11;9;2;3;0;4;1;40;27;0;0;0
46;4;11;9;2;9;0;4;1;60;38;0;0;0
26;0;15;10;2;0;0;2;1;40;38;0;0;0
50;0;9;13;0;9;4;2;0;40;38;0;0;0
22;2;11;9;2;13;0;4;1;50;38;0;0;1
36;2;12;14;6;12;4;1;0;40;18;0;0;0
30;2;11;9;2;11;0;4;1;52;38;0;0;1
58;2;7;12;2;3;0;4;1;50;38;0;0;1
72;2;8;11;5;7;4;4;0;25;38;1;0;0
19;2;11;9;4;0;1;4;0;40;38;0;0;0
29;2;5;4;2;7;5;4;0;40;25;0;0;0
30;2;15;10;2;2;0;4;1;40;38;0;0;0
47;4;15;10;0;7;4;4;0;45;38;0;0;0
51;2;15;10;2;9;0;4;1;45;38;0;0;1
26;2;0;6;2;5;0;4;1;40;38;0;0;0
24;2;15;10;4;3;1;4;1;42;38;0;0;0
44;2;12;14;0;11;1;4;1;24;19;0;0;0
43;2;11;9;2;3;0;4;1;50;38;0;0;1
35;2;9;13;4;3;1;4;1;50;38;0;0;0
51;2;11;9;2;12;0;4;1;50;38;1;0;1
41;2;11;9;2;3;0;4;1;40;38;0;0;1
38;2;15;10;0;0;4;3;0;40;38;0;0;0
39;5;11;9;2;0;5;1;0;20;38;1;0;0
54;2;0;6;5;11;4;4;0;43;21;0;0;0
62;2;11;9;4;2;1;4;1;40;38;0;0;0
45;2;10;16;2;3;0;4;1;60;38;0;0;0
30;2;11;9;4;3;3;2;0;35;22;0;0;0
32;2;11;9;2;2;0;4;1;40;38;0;0;0
23;4;11;9;0;7;1;4;0;40;38;0;0;0
84;1;8;11;6;0;1;4;0;14;38;0;0;0
46;2;9;13;4;9;3;4;1;60;38;0;0;0
67;1;12;14;0;0;1;4;0;40;38;1;0;0
29;2;9;13;2;9;0;4;1;40;38;0;0;1
33;2;8;11;4;3;1;4;1;55;38;0;0;1
23;2;15;10;2;12;0;4;1;42;38;0;0;0
42;5;14;15;0;9;4;4;0;40;38;0;0;0
17;2;1;7;4;7;3;0;0;20;38;0;0;0
60;2;4;3;2;13;0;4;1;40;38;0;0;0
31;2;2;8;0;13;3;4;1;40;38;0;0;0
28;2;5;4;4;0;3;4;1;40;31;0;0;0
31;2;6;5;2;5;0;2;1;48;38;0;0;0
31;2;9;13;4;3;1;4;1;50;38;1;0;1
61;2;11;9;0;5;1;2;0;40;38;0;0;0
43;5;14;15;2;9;0;4;1;50;38;0;0;1
40;5;15;10;4;0;4;2;0;49;38;0;0;0
39;2;11;9;4;3;1;4;1;40;38;0;0;0
37;1;15;10;3;0;4;2;0;27;38;0;0;0
47;2;15;10;2;2;0;0;1;40;38;0;0;0
45;0;15;10;2;13;0;4;1;65;38;0;0;1
30;2;11;9;2;2;0;4;1;60;38;0;0;0
30;4;14;15;4;9;3;4;1;40;38;0;0;0
49;2;15;10;0;9;1;4;1;44;38;1;0;1
51;1;11;9;2;2;0;4;1;40;38;0;0;1
31;2;9;13;4;9;1;4;0;72;38;0;0;1
48;3;9;13;2;3;5;4;0;25;38;0;0;1
20;2;15;10;4;0;3;1;0;30;38;0;0;0
32;2;11;9;2;3;0;4;1;40;38;1;0;1
19;2;11;9;4;0;1;4;1;25;38;0;0;0
50;2;12;14;0;3;1;4;0;35;38;0;0;0
33;2;11;9;2;3;0;4;1;50;38;0;0;0
49;2;11;9;0;2;1;4;1;40;38;0;1;0
30;2;15;10;2;13;0;4;1;40;38;0;0;0
23;2;9;13;4;11;1;4;1;40;38;0;0;0
44;2;10;16;2;3;5;4;0;32;38;1;0;1
24;2;8;11;4;11;4;4;1;5;38;0;0;0
28;2;8;11;4;0;1;1;0;45;38;0;0;0
56;2;11;9;0;0;4;4;0;40;38;0;1;0
38;2;11;9;4;0;1;4;0;38;38;0;0;0
20;2;15;10;4;0;3;4;0;20;38;1;0;0
82;2;11;9;6;3;1;4;0;18;38;0;1;0
52;0;9;13;2;10;0;4;1;60;38;0;0;1
32;2;15;10;4;2;1;2;1;40;38;0;0;0
37;2;8;11;5;9;4;4;0;32;38;0;0;0
36;2;9;13;2;9;0;4;1;40;38;0;0;1
39;2;9;13;2;0;0;4;1;40;38;0;0;1
30;2;11;9;2;2;3;1;1;40;38;1;0;0
49;1;11;9;2;10;0;4;1;56;38;0;0;0
40;1;8;11;0;3;4;4;0;40;38;0;0;0
42;2;1;7;2;13;0;4;1;45;38;0;0;0
35;2;9;13;4;9;1;4;1;40;38;0;0;0
39;2;11;9;0;7;4;4;0;81;38;0;0;0
32;1;8;11;3;2;1;4;1;40;38;0;0;0
22;2;1;7;4;2;1;4;1;50;38;0;0;0
53;1;15;10;0;0;1;4;0;40;38;0;0;0
25;2;11;9;4;0;1;4;1;40;38;0;0;0
44;2;11;9;2;2;0;4;1;70;38;0;0;1
52;2;12;14;2;9;0;4;1;40;38;0;0;1
42;5;11;9;2;13;0;0;1;40;38;0;0;0
34;2;1;7;2;13;0;4;1;50;38;0;0;0
27;2;15;10;2;6;0;4;1;40;38;0;0;0
37;2;11;9;4;6;1;2;1;40;38;0;0;0
39;5;12;14;2;9;2;3;0;38;38;1;0;1
26;2;11;9;2;9;0;4;1;40;38;0;0;0
48;2;12;14;2;3;5;4;0;38;38;0;1;1
57;2;11;9;0;11;4;4;0;28;38;0;0;0
36;4;8;11;5;3;1;4;1;48;38;0;0;0
27;2;9;13;4;11;1;4;0;40;38;0;0;0
17;2;1;7;4;5;3;4;1;15;38;0;0;0
30;2;4;3;2;2;0;4;1;40;25;0;0;0
